,substancia,cnpj,laboratorio,codigo_ggrem,registro,ean_1,ean_2,ean_3,produto,apresentacao,classe_terapeutica,tipo_de_produto_status_do_produto,regime_de_preco,pf_sem_impostos,pf_0,pf_12,pf_17,pf_17_alc,pf_175,pf_175_alc,pf_18,pf_18_alc,pf_20,pmc_0,pmc_12,pmc_17,pmc_17_alc,pmc_175,pmc_175_alc,pmc_18,pmc_18_alc,pmc_20,restricao_hospitalar,cap,confaz_87,icms_0,analise_recursal,lista_de_concessao_de_credito_tributario_piscofins,comercializacao_2020,tarja,mes,ano,pf_19,pf_21,pf_22,pmc_19,pmc_21,pmc_22,comercializacao_2022,unnamed_4,comercializacao_2019,pf_12_alc,pf_19_alc,pf_195,pf_195_alc,pf_20_alc,pf_205,pf_21_alc,pf_22_alc,pmc_sem_imposto,pmc_12_alc,pmc_19_alc,pmc_195,pmc_195_alc,pmc_20_alc,pmc_205,pmc_21_alc,pmc_22_alc,destinacao_comercial_,comercializacao_2018
4699,PREGABALINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500222030047804,1055303880077,7891158106293,    -     ,    -     ,ZEROPIN,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 28,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"173,45","173,45","197,10","208,98","208,98","210,24","210,24","211,52","211,52","216,81",239.78,272.48,288.9,288.9,290.64,290.64,292.41,292.41,299.73,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"214,14","219,56","222,37",296.04,303.53,307.41,False,,,,,,,,,,,,,,,,,,,,,
4700,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514010054104,1057304570043,7896658015786,    -     ,    -     ,DORENE,75 MG CAP GEL DURA CT BL AL PLAS TRANS X 15,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"58,83","58,83","66,85","70,88","70,88","71,31","71,31","71,74","71,74","73,54",81.33,92.42,97.99,97.99,98.58,98.58,99.18,99.18,101.66,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"72,63","74,47","75,42",100.41,102.95,104.26,False,,,,,,,,,,,,,,,,,,,,,
4701,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514010054204,1057304570078,7896658015724,    -     ,    -     ,DORENE,75 MG CAP GEL DURA CT BL AL PLAS TRANS X 30,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"117,61","117,61","133,65","141,70","141,70","142,56","142,56","143,43","143,43","147,01",162.59,184.76,195.89,195.89,197.08,197.08,198.28,198.28,203.23,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"145,20","148,87","150,78",200.73,205.8,208.44,True,,,,,,,,,,,,,,,,,,,,,
4702,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514010054304,1057304570124,7896658015816,    -     ,    -     ,DORENE,150 MG CAP GEL DURA CT BL AL PLAS TRANS X 15,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"90,41","90,41","102,74","108,93","108,93","109,59","109,59","110,26","110,26","113,01",124.99,142.03,150.59,150.59,151.5,151.5,152.43,152.43,156.23,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"111,62","114,44","115,91",154.31,158.21,160.24,False,,,,,,,,,,,,,,,,,,,,,
4703,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514010054404,1057304570159,7896658015779,    -     ,    -     ,DORENE,150 MG CAP GEL DURA CT BL AL PLAS TRANS X 30,N3A - ANTIEPILÉPTICOS,Similar,Regulado,"180,83","180,83","205,49","217,87","217,87","219,19","219,19","220,52","220,52","226,04",249.99,284.08,301.19,301.19,303.02,303.02,304.86,304.86,312.49,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"223,25","228,90","231,83",308.63,316.44,320.49,True,,,,,,,,,,,,,,,,,,,,,
4704,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552918100074003,1057304640017,7896658022319,    -     ,    -     ,DORENE TABS,75 MG COM CT BL AL PLAS TRANS X 7,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"20,79","20,79","23,63","25,05","25,05","25,20","25,20","25,35","25,35","25,99",28.74,32.67,34.63,34.63,34.84,34.84,35.04,35.04,35.93,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"25,67","26,32","26,65",35.49,36.39,36.84,False,,,,,,,,,,,,,,,,,,,,,
4705,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552918100074103,1057304640025,7896658022326,    -     ,    -     ,DORENE TABS,75 MG COM CT BL AL PLAS TRANS X 10,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"29,69","29,69","33,74","35,77","35,77","35,99","35,99","36,21","36,21","37,11",41.04,46.64,49.45,49.45,49.75,49.75,50.06,50.06,51.3,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"36,65","37,58","38,06",50.67,51.95,52.62,False,,,,,,,,,,,,,,,,,,,,,
4706,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514040057003,1057304640041,7896658022340,    -     ,    -     ,DORENE TABS,75 MG COM CT BL AL PLAS TRANS X 15,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"44,56","44,56","50,64","53,69","53,69","54,01","54,01","54,34","54,34","55,70",61.6,70.01,74.22,74.22,74.67,74.67,75.12,75.12,77.0,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"55,01","56,41","57,13",76.05,77.98,78.98,False,,,,,,,,,,,,,,,,,,,,,
4707,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514040057103,1057304640076,7896658022371,    -     ,    -     ,DORENE TABS,75 MG COM CT BL AL PLAS TRANS X 30,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"89,08","89,08","101,23","107,33","107,33","107,98","107,98","108,63","108,63","111,35",123.15,139.94,148.38,148.38,149.28,149.28,150.17,150.17,153.93,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"109,98","112,76","114,21",152.04,155.88,157.89,True,,,,,,,,,,,,,,,,,,,,,
4708,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552920020110907,1057304640092,7896658022395,    -     ,    -     ,DORENE TABS,150 MG COM CT BL AL PLAS TRANS X 7 ,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"32,71","32,71","37,17","39,41","39,41","39,65","39,65","39,89","39,89","40,89",45.22,51.39,54.48,54.48,54.81,54.81,55.15,55.15,56.53,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"40,38","41,41","41,94",55.82,57.25,57.98,False,,,,,,,,,,,,,,,,,,,,,
4709,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514040057203,1057304640122,7896658022425,    -     ,    -     ,DORENE TABS,150 MG COM CT BL AL PLAS TRANS X 15,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"70,09","70,09","79,65","84,45","84,45","84,96","84,96","85,48","85,48","87,61",96.9,110.11,116.75,116.75,117.45,117.45,118.17,118.17,121.12,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"86,53","88,72","89,86",119.62,122.65,124.23,False,,,,,,,,,,,,,,,,,,,,,
4710,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500514040057303,1057304640157,7896658022456,    -     ,    -     ,DORENE TABS,150 MG COM CT BL AL PLAS TRANS X 30,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"140,21","140,21","159,33","168,93","168,93","169,95","169,95","170,99","170,99","175,26",193.83,220.26,233.54,233.54,234.95,234.95,236.38,236.38,242.29,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"173,10","177,48","179,76",239.3,245.36,248.51,True,,,,,,,,,,,,,,,,,,,,,
4711,BORTEZOMIBE,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552919010075204,1057305320016,7896658034053,    -     ,    -     ,TOVAR,"3,5 MG PO LIOF SOL INJ IV SC CT FA VD TRANS",L1J - ANTINEOPLÁSICOS INIBIDORES DE PROTEASSOMA,Similar,Regulado,"3591,37","3591,37","4081,10","4326,95","4326,95","4353,17","4353,17","4379,72","4379,72","4489,21",,,,,,,,,,True,True,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"4433,79","4546,04","4604,32",,,,True,,,,,,,,,,,,,,,,,,,,,
4712,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552919120087417,1057307160059,7896181920854,    -     ,    -     ,PREGABALINA,75 MG CAP GEL DURA CT BL AL PLAS TRANS X 30 ,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"78,80","78,80","89,55","94,94","94,94","95,52","95,52","96,10","96,10","98,50",108.94,123.8,131.25,131.25,132.05,132.05,132.85,132.85,136.17,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"97,28","99,75","101,03",134.48,137.9,139.67,True,,,,,,,,,,,,,,,,,,,,,
4713,RIVAROXABANA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552922020143006,1057307850039,7896658038945,    -     ,    -     ,RIVAROXABANA,10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"142,50","142,50","161,93","171,69","171,69","172,73","172,73","173,78","173,78","178,13",197.0,223.86,237.35,237.35,238.79,238.79,240.24,240.24,246.25,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"175,93","180,38","182,69",243.21,249.36,252.56,True,,,,,,,,,,,,,,,,,,,,,
4714,RIVAROXABANA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552922020143106,1057307850071,7896658038938,    -     ,    -     ,RIVAROXABANA,15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 28,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"133,00","133,00","151,14","160,24","160,24","161,21","161,21","162,20","162,20","166,25",183.86,208.94,221.52,221.52,222.86,222.86,224.23,224.23,229.83,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"164,20","168,35","170,51",227.0,232.73,235.72,True,,,,,,,,,,,,,,,,,,,,,
4715,RIVAROXABANA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552922020143206,1057307850128,7896658038921,    -     ,    -     ,RIVAROXABANA,20 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 28,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"133,00","133,00","151,14","160,24","160,24","161,21","161,21","162,20","162,20","166,25",183.86,208.94,221.52,221.52,222.86,222.86,224.23,224.23,229.83,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"164,20","168,35","170,51",227.0,232.73,235.72,True,,,,,,,,,,,,,,,,,,,,,
4716,RIVAROXABANA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552921110141004,1057307860026,7896658039003,    -     ,    -     ,KLEV,10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,"71,36","71,36","81,09","85,98","85,98","86,50","86,50","87,02","87,02","89,20",98.65,112.1,118.86,118.86,119.58,119.58,120.3,120.3,123.31,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"88,10","90,33","91,49",121.79,124.88,126.48,True,,,,,,,,,,,,,,,,,,,,,
4717,RIVAROXABANA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552921110141104,1057307860034,7896658038990,    -     ,    -     ,KLEV,10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,"214,08","214,08","243,27","257,93","257,93","259,49","259,49","261,07","261,07","267,60",295.95,336.31,356.57,356.57,358.73,358.73,360.91,360.91,369.94,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"264,30","270,99","274,46",365.38,374.63,379.42,True,,,,,,,,,,,,,,,,,,,,,
4718,RIVAROXABANA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552921110141204,1057307860069,7896658038983,    -     ,    -     ,KLEV,15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 14,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,"99,88","99,88","113,50","120,34","120,34","121,07","121,07","121,80","121,80","124,85",138.08,156.91,166.36,166.36,167.37,167.37,168.38,168.38,172.6,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"123,31","126,43","128,05",170.47,174.78,177.02,True,,,,,,,,,,,,,,,,,,,,,
4719,RIVAROXABANA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552921110141304,1057307860077,7896658038976,    -     ,    -     ,KLEV,15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 28,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,"199,75","199,75","226,99","240,66","240,66","242,12","242,12","243,60","243,60","249,69",276.14,313.8,332.7,332.7,334.72,334.72,336.76,336.76,345.18,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"246,60","252,85","256,09",340.91,349.55,354.03,True,,,,,,,,,,,,,,,,,,,,,
4720,RIVAROXABANA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552921110141504,1057307860115,7896658038969,    -     ,    -     ,KLEV,20 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 14,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,"101,23","101,23","115,03","121,96","121,96","122,70","122,70","123,45","123,45","126,54",139.94,159.02,168.6,168.6,169.63,169.63,170.66,170.66,174.93,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"124,98","128,14","129,78",172.78,177.15,179.41,True,,,,,,,,,,,,,,,,,,,,,
4721,RIVAROXABANA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552921110141404,1057307860123,7896658038952,    -     ,    -     ,KLEV,20 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 28,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,"202,45","202,45","230,06","243,92","243,92","245,39","245,39","246,89","246,89","253,06",279.88,318.04,337.21,337.21,339.24,339.24,341.31,341.31,349.84,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"249,94","256,27","259,55",345.53,354.28,358.81,True,,,,,,,,,,,,,,,,,,,,,
4722,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552922050144505,1057307940011,7896658038594,    -     ,    -     ,DORENE LÍQUIDO,25 MG/ML SOL OR CT FR PLAS PET AMB X 18 ML + ADAPT + SER DOS,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"14,02","14,02","15,93","16,89","16,89","16,99","16,99","17,10","17,10","17,53",19.38,22.02,23.35,23.35,23.49,23.49,23.64,23.64,24.23,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"17,31","17,75","17,97",23.93,24.54,24.84,False,,,,,,,,,,,,,,,,,,,,,
4723,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552922050144605,1057307940021,7896658038600,    -     ,    -     ,DORENE LÍQUIDO,25 MG/ML SOL OR CT FR PLAS PET AMB X 60 ML + ADAPT + SER DOS,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"46,73","46,73","53,10","56,30","56,30","56,64","56,64","56,99","56,99","58,41",64.6,73.41,77.83,77.83,78.3,78.3,78.79,78.79,80.75,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"57,69","59,15","59,91",79.75,81.77,82.82,False,,,,,,,,,,,,,,,,,,,,,
4724,PREGABALINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552922050144405,1057307940038,7896658038617,    -     ,    -     ,DORENE LÍQUIDO,25 MG/ML SOL OR CT FR PLAS PET AMB X 90 ML + ADAPT + SER DOS,N3A - ANTIEPILÉPTICOS,Novo,Regulado,"70,09","70,09","79,65","84,45","84,45","84,96","84,96","85,48","85,48","87,61",96.9,110.11,116.75,116.75,117.45,117.45,118.17,118.17,121.12,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,01,2023,"86,53","88,72","89,86",119.62,122.65,124.23,False,,,,,,,,,,,,,,,,,,,,,
4725,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121060141406,1058309310013,7896004779379,    -     ,    -     ,RIVAROXABANA,10 MG COM REV CT BL AL PLAS PVDC OPC X 5,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"23,75","23,75","26,99","28,61","28,61","28,79","28,79","28,96","28,96","29,69",32.83,37.31,39.55,39.55,39.8,39.8,40.04,40.04,41.04,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"29,32","30,06","30,45",40.53,41.56,42.1,False,,,,,,,,,,,,,,,,,,,,,
4726,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121060141506,1058309310021,7896004779386,    -     ,    -     ,RIVAROXABANA,10 MG COM REV CT BL AL PLAS PVDC OPC X 10,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"47,51","47,51","53,99","57,24","57,24","57,59","57,59","57,94","57,94","59,39",65.68,74.64,79.13,79.13,79.61,79.61,80.1,80.1,82.1,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"58,65","60,14","60,91",81.08,83.14,84.2,True,,,,,,,,,,,,,,,,,,,,,
4727,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121060141606,1058309310031,7896004779393,    -     ,    -     ,RIVAROXABANA,10 MG COM REV CT BL AL PLAS PVDC OPC X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"142,50","142,50","161,93","171,69","171,69","172,73","172,73","173,78","173,78","178,13",197.0,223.86,237.35,237.35,238.79,238.79,240.24,240.24,246.25,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"175,93","180,38","182,69",243.21,249.36,252.56,True,,,,,,,,,,,,,,,,,,,,,
4728,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121060141706,1058309310064,7896004779409,    -     ,    -     ,RIVAROXABANA,15 MG COM REV CT BL AL PLAS PVDC OPC X 14,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"66,50","66,50","75,57","80,12","80,12","80,61","80,61","81,10","81,10","83,13",91.93,104.47,110.76,110.76,111.44,111.44,112.12,112.12,114.92,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"82,10","84,18","85,26",113.5,116.37,117.87,True,,,,,,,,,,,,,,,,,,,,,
4729,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121060141806,1058309310072,7896004779416,    -     ,    -     ,RIVAROXABANA,15 MG COM REV CT BL AL PLAS PVDC OPC X 28,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"133,00","133,00","151,14","160,24","160,24","161,21","161,21","162,20","162,20","166,25",183.86,208.94,221.52,221.52,222.86,222.86,224.23,224.23,229.83,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"164,20","168,35","170,51",227.0,232.73,235.72,False,,,,,,,,,,,,,,,,,,,,,
4730,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121060141906,1058309310080,7896004779423,    -     ,    -     ,RIVAROXABANA,15 MG COM REV CT BL AL PLAS PVDC OPC X 42,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"199,50","199,50","226,70","240,36","240,36","241,82","241,82","243,29","243,29","249,38",275.8,313.4,332.28,332.28,334.3,334.3,336.33,336.33,344.75,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"246,30","252,53","255,77",340.5,349.11,353.59,False,,,,,,,,,,,,,,,,,,,,,
4731,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121060142006,1058309310110,7896004779430,    -     ,    -     ,RIVAROXABANA,20 MG COM REV CT BL AL PLAS PVDC OPC X 14,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"66,50","66,50","75,57","80,12","80,12","80,61","80,61","81,10","81,10","83,13",91.93,104.47,110.76,110.76,111.44,111.44,112.12,112.12,114.92,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"82,10","84,18","85,26",113.5,116.37,117.87,True,,,,,,,,,,,,,,,,,,,,,
4732,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121060142106,1058309310129,7896004779447,    -     ,    -     ,RIVAROXABANA,20 MG COM REV CT BL AL PLAS PVDC OPC X 28,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"133,00","133,00","151,14","160,24","160,24","161,21","161,21","162,20","162,20","166,25",183.86,208.94,221.52,221.52,222.86,222.86,224.23,224.23,229.83,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"164,20","168,35","170,51",227.0,232.73,235.72,False,,,,,,,,,,,,,,,,,,,,,
4733,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121060142206,1058309310137,7896004779454,    -     ,    -     ,RIVAROXABANA,20 MG COM REV CT BL AL PLAS PVDC OPC X 42,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"199,50","199,50","226,70","240,36","240,36","241,82","241,82","243,29","243,29","249,38",275.8,313.4,332.28,332.28,334.3,334.3,336.33,336.33,344.75,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"246,30","252,53","255,77",340.5,349.11,353.59,False,,,,,,,,,,,,,,,,,,,,,
4734,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121110144606,1058309310161,7896004759289,    -     ,    -     ,RIVAROXABANA,15 MG COM REV CT BL AL PLAS PVDC OPC X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"142,50","142,50","161,93","171,69","171,69","172,73","172,73","173,78","173,78","178,13",197.0,223.86,237.35,237.35,238.79,238.79,240.24,240.24,246.25,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"175,93","180,38","182,69",243.21,249.36,252.56,True,,,,,,,,,,,,,,,,,,,,,
4735,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121110144706,1058309310171,7896004780696,    -     ,    -     ,RIVAROXABANA,20 MG COM REV CT BL AL PLAS PVDC OPC X 15,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"71,25","71,25","80,97","85,84","85,84","86,36","86,36","86,89","86,89","89,06",98.5,111.94,118.67,118.67,119.39,119.39,120.12,120.12,123.12,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"87,96","90,19","91,35",121.6,124.68,126.29,False,,,,,,,,,,,,,,,,,,,,,
4736,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121110144806,1058309310188,7896004759296,    -     ,    -     ,RIVAROXABANA,20 MG COM REV CT BL AL PLAS PVDC OPC X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"142,50","142,50","161,93","171,69","171,69","172,73","172,73","173,78","173,78","178,13",197.0,223.86,237.35,237.35,238.79,238.79,240.24,240.24,246.25,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"175,93","180,38","182,69",243.21,249.36,252.56,True,,,,,,,,,,,,,,,,,,,,,
4737,RIVAROXABANA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526121110144906,1058309310196,7896004780719,    -     ,    -     ,RIVAROXABANA,20 MG COM REV CT BL AL PLAS PVDC OPC X 60,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,"285,00","285,00","323,86","343,37","343,37","345,45","345,45","347,56","347,56","356,25",394.0,447.72,474.69,474.69,477.56,477.56,480.48,480.48,492.49,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"351,85","360,76","365,38",486.41,498.73,505.12,False,,,,,,,,,,,,,,,,,,,,,
4738,PREGABALINA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526120120128607,1058309800010,7896004776255,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 10,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"26,26","26,26","29,84","31,64","31,64","31,83","31,83","32,02","32,02","32,83",36.3,41.25,43.74,43.74,44.0,44.0,44.27,44.27,45.39,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"32,42","33,24","33,67",44.82,45.95,46.55,False,,,,,,,,,,,,,,,,,,,,,
4739,PREGABALINA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526120120128707,1058309800029,7896004751122,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 14,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"36,76","36,76","41,77","44,29","44,29","44,56","44,56","44,83","44,83","45,95",50.82,57.74,61.23,61.23,61.6,61.6,61.97,61.97,63.52,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"45,38","46,53","47,13",62.74,64.32,65.15,False,,,,,,,,,,,,,,,,,,,,,
4740,PREGABALINA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526120120128807,1058309800037,7896004776262,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 20,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"52,52","52,52","59,68","63,28","63,28","63,66","63,66","64,05","64,05","65,65",72.61,82.5,87.48,87.48,88.01,88.01,88.55,88.55,90.76,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"64,84","66,48","67,33",89.64,91.9,93.08,False,,,,,,,,,,,,,,,,,,,,,
4741,PREGABALINA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526120120128907,1058309800045,7896004751139,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 28,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"73,52","73,52","83,55","88,58","88,58","89,12","89,12","89,66","89,66","91,90",101.64,115.5,122.46,122.46,123.2,123.2,123.95,123.95,127.05,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"90,77","93,06","94,26",125.48,128.65,130.31,False,,,,,,,,,,,,,,,,,,,,,
4742,PREGABALINA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526120120129007,1058309800053,7896004776279,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 30,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,"78,77","78,77","89,51","94,90","94,90","95,48","95,48","96,06","96,06","98,46",108.89,123.74,131.19,131.19,132.0,132.0,132.8,132.8,136.12,False,False,False,False,,Positiva,,Tarja Vermelha,01,2023,"97,25","99,71","100,99",134.44,137.84,139.61,True,,,,,,,,,,,,,,,,,,,,,
